name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL świętokrzyskie BEV charger LV 2024,PL świętokrzyskie,,BEV charger,,,LV,,2024,2024,TRUE,10.0,
PL świętokrzyskie BEV charger LV 2025,PL świętokrzyskie,,BEV charger,,,LV,,2025,2025,TRUE,28.0,
PL świętokrzyskie ICE vehicle ICE vehicle 2020,PL świętokrzyskie,,ICE vehicle,,ICE vehicle,,,2020,2020,TRUE,7230.5,
PL świętokrzyskie ICE vehicle ICE vehicle 2023,PL świętokrzyskie,,ICE vehicle,,ICE vehicle,,,2023,2023,TRUE,7486.1,
PL świętokrzyskie ICE vehicle ICE vehicle 2024,PL świętokrzyskie,,ICE vehicle,,ICE vehicle,,,2024,2024,TRUE,7486.1,
PL świętokrzyskie ICE vehicle fuel supply 2020,PL świętokrzyskie,,ICE vehicle fuel supply,,,,,2020,2020,TRUE,inf,
PL świętokrzyskie ICE vehicle fuel supply 2023,PL świętokrzyskie,,ICE vehicle fuel supply,,,,,2023,2023,TRUE,inf,
PL świętokrzyskie ICE vehicle fuel supply 2024,PL świętokrzyskie,,ICE vehicle fuel supply,,,,,2024,2024,TRUE,inf,
PL świętokrzyskie battery large charger HMV 2023,PL świętokrzyskie,,battery large charger,,HMV,HMV,,2023,2023,TRUE,4.5,
PL świętokrzyskie battery large charger HMV 2024,PL świętokrzyskie,,battery large charger,,HMV,HMV,,2024,2024,TRUE,5.8,
PL świętokrzyskie battery large charger HMV 2025,PL świętokrzyskie,,battery large charger,,HMV,HMV,,2025,2025,TRUE,7.4,
PL świętokrzyskie battery large power HMV 2023,PL świętokrzyskie,,battery large power,,HMV,HMV,,2023,2023,TRUE,4.8,
PL świętokrzyskie battery large power HMV 2024,PL świętokrzyskie,,battery large power,,HMV,HMV,,2024,2024,TRUE,6.4,
PL świętokrzyskie battery large power HMV 2025,PL świętokrzyskie,,battery large power,,HMV,HMV,,2025,2025,TRUE,8.0,
PL świętokrzyskie battery large storage HMV 2023,PL świętokrzyskie,,battery large storage,,HMV,,,2023,2023,TRUE,19.3,
PL świętokrzyskie battery large storage HMV 2024,PL świętokrzyskie,,battery large storage,,HMV,,,2024,2024,TRUE,25.7,
PL świętokrzyskie battery large storage HMV 2025,PL świętokrzyskie,,battery large storage,,HMV,,,2025,2025,TRUE,32.1,
PL świętokrzyskie biogas CHP industrial HMV biomass and biogas 2020,PL świętokrzyskie,,biogas CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,0.7,
PL świętokrzyskie biogas CHP industrial HMV biomass and biogas 2023,PL świętokrzyskie,,biogas CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,0.8,
PL świętokrzyskie biogas CHP industrial HMV biomass and biogas 2024,PL świętokrzyskie,,biogas CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,0.8,
PL świętokrzyskie biogas CHP public HMV biomass and biogas 2020,PL świętokrzyskie,,biogas CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,2.7,
PL świętokrzyskie biogas CHP public HMV biomass and biogas 2023,PL świętokrzyskie,,biogas CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,3.4,
PL świętokrzyskie biogas CHP public HMV biomass and biogas 2024,PL świętokrzyskie,,biogas CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,3.4,
PL świętokrzyskie biogas CHP public HMV biomass and biogas 2025,PL świętokrzyskie,,biogas CHP,public,HMV,,biomass and biogas,2025,2025,TRUE,4.2,
PL świętokrzyskie biogas production industrial 2020,PL świętokrzyskie,,biogas production,industrial,,,,2020,2020,TRUE,1.7,
PL świętokrzyskie biogas production industrial 2023,PL świętokrzyskie,,biogas production,industrial,,,,2023,2023,TRUE,2.1,
PL świętokrzyskie biogas production industrial 2024,PL świętokrzyskie,,biogas production,industrial,,,,2024,2024,TRUE,2.1,
PL świętokrzyskie biogas production public 2020,PL świętokrzyskie,,biogas production,public,,,,2020,2020,TRUE,6.6,
PL świętokrzyskie biogas production public 2023,PL świętokrzyskie,,biogas production,public,,,,2023,2023,TRUE,8.5,
PL świętokrzyskie biogas production public 2024,PL świętokrzyskie,,biogas production,public,,,,2024,2024,TRUE,8.3,
PL świętokrzyskie biogas production public 2025,PL świętokrzyskie,,biogas production,public,,,,2025,2025,TRUE,10.2,
PL świętokrzyskie biogas substrate supply 2020,PL świętokrzyskie,,biogas substrate supply,,,,,2020,2020,TRUE,inf,
PL świętokrzyskie biogas substrate supply 2023,PL świętokrzyskie,,biogas substrate supply,,,,,2023,2023,TRUE,inf,
PL świętokrzyskie biogas substrate supply 2024,PL świętokrzyskie,,biogas substrate supply,,,,,2024,2024,TRUE,inf,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2020,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,2.2,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2023,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,2.2,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2024,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,2.3,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2025,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2025,2025,TRUE,2.2,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2030,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2030,2030,TRUE,1.7,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2035,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2035,2035,TRUE,1.3,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2040,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2040,2040,TRUE,0.8,
PL świętokrzyskie biomass wood CHP industrial HMV biomass and biogas 2045,PL świętokrzyskie,,biomass wood CHP,industrial,HMV,,biomass and biogas,2045,2045,TRUE,0.3,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2020,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,47.1,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2023,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,52.5,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2024,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,50.1,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2025,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2025,2025,TRUE,50.1,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2030,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2030,2030,TRUE,38.5,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2035,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2035,2035,TRUE,32.7,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2040,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2040,2040,TRUE,30.8,
PL świętokrzyskie biomass wood CHP public HMV biomass and biogas 2045,PL świętokrzyskie,,biomass wood CHP,public,HMV,,biomass and biogas,2045,2045,TRUE,3.9,
PL świętokrzyskie biomass wood boiler biomass 2020,PL świętokrzyskie,,biomass wood boiler,,biomass,,,2020,2020,TRUE,806.1,
PL świętokrzyskie biomass wood boiler biomass 2023,PL świętokrzyskie,,biomass wood boiler,,biomass,,,2023,2023,TRUE,726.4,
PL świętokrzyskie biomass wood boiler biomass 2024,PL świętokrzyskie,,biomass wood boiler,,biomass,,,2024,2024,TRUE,726.4,
PL świętokrzyskie biomass wood final use 2020,PL świętokrzyskie,,biomass wood final use,,,,,2020,2020,TRUE,inf,
PL świętokrzyskie biomass wood final use 2025,PL świętokrzyskie,,biomass wood final use,,,,,2025,2025,TRUE,inf,
PL świętokrzyskie biomass wood final use 2030,PL świętokrzyskie,,biomass wood final use,,,,,2030,2030,TRUE,inf,
PL świętokrzyskie biomass wood final use 2035,PL świętokrzyskie,,biomass wood final use,,,,,2035,2035,TRUE,inf,
PL świętokrzyskie biomass wood final use 2040,PL świętokrzyskie,,biomass wood final use,,,,,2040,2040,TRUE,inf,
PL świętokrzyskie biomass wood final use 2045,PL świętokrzyskie,,biomass wood final use,,,,,2045,2045,TRUE,inf,
PL świętokrzyskie biomass wood final use 2050,PL świętokrzyskie,,biomass wood final use,,,,,2050,2050,TRUE,inf,
PL świętokrzyskie biomass wood heat biomass and biogas 2020,PL świętokrzyskie,,biomass wood heat,,biomass and biogas,,,2020,2020,TRUE,20.9,
PL świętokrzyskie biomass wood heat biomass and biogas 2023,PL świętokrzyskie,,biomass wood heat,,biomass and biogas,,,2023,2023,TRUE,33.5,
PL świętokrzyskie biomass wood heat biomass and biogas 2024,PL świętokrzyskie,,biomass wood heat,,biomass and biogas,,,2024,2024,TRUE,33.5,
PL świętokrzyskie biomass wood power public EHV 2020,PL świętokrzyskie,,biomass wood power,public,EHV,,,2020,2020,TRUE,209.1,
PL świętokrzyskie biomass wood power public EHV 2023,PL świętokrzyskie,,biomass wood power,public,EHV,,,2023,2023,TRUE,205.8,
PL świętokrzyskie biomass wood power public EHV 2024,PL świętokrzyskie,,biomass wood power,public,EHV,,,2024,2024,TRUE,205.8,
PL świętokrzyskie biomass wood power public EHV 2025,PL świętokrzyskie,,biomass wood power,public,EHV,,,2025,2025,TRUE,205.8,
PL świętokrzyskie biomass wood power public EHV 2030,PL świętokrzyskie,,biomass wood power,public,EHV,,,2030,2030,TRUE,209.1,
PL świętokrzyskie biomass wood power public EHV 2035,PL świętokrzyskie,,biomass wood power,public,EHV,,,2035,2035,TRUE,209.1,
PL świętokrzyskie biomass wood power public EHV 2040,PL świętokrzyskie,,biomass wood power,public,EHV,,,2040,2040,TRUE,209.1,
PL świętokrzyskie biomass wood supply 2020,PL świętokrzyskie,,biomass wood supply,,,,,2020,2020,TRUE,inf,
PL świętokrzyskie biomass wood supply 2023,PL świętokrzyskie,,biomass wood supply,,,,,2023,2023,TRUE,inf,
PL świętokrzyskie biomass wood supply 2024,PL świętokrzyskie,,biomass wood supply,,,,,2024,2024,TRUE,inf,
PL świętokrzyskie building retrofits heat centralised 2025,PL świętokrzyskie,,building retrofits,heat centralised,,,,2025,2025,TRUE,14.2,
PL świętokrzyskie building retrofits heat centralised 2030,PL świętokrzyskie,,building retrofits,heat centralised,,,,2030,2030,TRUE,28.5,
PL świętokrzyskie building retrofits heat centralised 2035,PL świętokrzyskie,,building retrofits,heat centralised,,,,2035,2035,TRUE,42.7,
PL świętokrzyskie building retrofits heat centralised 2040,PL świętokrzyskie,,building retrofits,heat centralised,,,,2040,2040,TRUE,56.9,
PL świętokrzyskie building retrofits heat centralised 2045,PL świętokrzyskie,,building retrofits,heat centralised,,,,2045,2045,TRUE,71.2,
PL świętokrzyskie building retrofits heat centralised 2050,PL świętokrzyskie,,building retrofits,heat centralised,,,,2050,2050,TRUE,85.4,
PL świętokrzyskie building retrofits heat decentralised 2025,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2025,2025,TRUE,68.8,
PL świętokrzyskie building retrofits heat decentralised 2030,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2030,2030,TRUE,137.7,
PL świętokrzyskie building retrofits heat decentralised 2035,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2035,2035,TRUE,206.5,
PL świętokrzyskie building retrofits heat decentralised 2040,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2040,2040,TRUE,275.4,
PL świętokrzyskie building retrofits heat decentralised 2045,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2045,2045,TRUE,344.2,
PL świętokrzyskie building retrofits heat decentralised 2050,PL świętokrzyskie,,building retrofits,heat decentralised,,,,2050,2050,TRUE,413.1,
PL świętokrzyskie centralised other heating biomass and biogas 2020,PL świętokrzyskie,,centralised other heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised other heating biomass and biogas 2023,PL świętokrzyskie,,centralised other heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised other heating biomass and biogas 2024,PL świętokrzyskie,,centralised other heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised other heating hard coal 2020,PL świętokrzyskie,,centralised other heating,,,hard coal,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised other heating hard coal 2023,PL świętokrzyskie,,centralised other heating,,,hard coal,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised other heating hard coal 2024,PL świętokrzyskie,,centralised other heating,,,hard coal,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised other heating natural gas 2020,PL świętokrzyskie,,centralised other heating,,,natural gas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised other heating natural gas 2023,PL świętokrzyskie,,centralised other heating,,,natural gas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised other heating natural gas 2024,PL świętokrzyskie,,centralised other heating,,,natural gas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised other heating other 2020,PL świętokrzyskie,,centralised other heating,,,other,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised other heating other 2023,PL świętokrzyskie,,centralised other heating,,,other,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised other heating other 2024,PL świętokrzyskie,,centralised other heating,,,other,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised space heating biomass and biogas 2020,PL świętokrzyskie,,centralised space heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised space heating biomass and biogas 2023,PL świętokrzyskie,,centralised space heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised space heating biomass and biogas 2024,PL świętokrzyskie,,centralised space heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised space heating hard coal 2020,PL świętokrzyskie,,centralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised space heating hard coal 2023,PL świętokrzyskie,,centralised space heating,,,hard coal,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised space heating hard coal 2024,PL świętokrzyskie,,centralised space heating,,,hard coal,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised space heating natural gas 2020,PL świętokrzyskie,,centralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised space heating natural gas 2023,PL świętokrzyskie,,centralised space heating,,,natural gas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised space heating natural gas 2024,PL świętokrzyskie,,centralised space heating,,,natural gas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised space heating other 2020,PL świętokrzyskie,,centralised space heating,,,other,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised space heating other 2023,PL świętokrzyskie,,centralised space heating,,,other,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised space heating other 2024,PL świętokrzyskie,,centralised space heating,,,other,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised water heating biomass and biogas 2020,PL świętokrzyskie,,centralised water heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised water heating biomass and biogas 2023,PL świętokrzyskie,,centralised water heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised water heating biomass and biogas 2024,PL świętokrzyskie,,centralised water heating,,,biomass and biogas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised water heating hard coal 2020,PL świętokrzyskie,,centralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised water heating hard coal 2023,PL świętokrzyskie,,centralised water heating,,,hard coal,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised water heating hard coal 2024,PL świętokrzyskie,,centralised water heating,,,hard coal,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised water heating natural gas 2020,PL świętokrzyskie,,centralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised water heating natural gas 2023,PL świętokrzyskie,,centralised water heating,,,natural gas,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised water heating natural gas 2024,PL świętokrzyskie,,centralised water heating,,,natural gas,,2024,2024,TRUE,inf,
PL świętokrzyskie centralised water heating other 2020,PL świętokrzyskie,,centralised water heating,,,other,,2020,2020,TRUE,inf,
PL świętokrzyskie centralised water heating other 2023,PL świętokrzyskie,,centralised water heating,,,other,,2023,2023,TRUE,inf,
PL świętokrzyskie centralised water heating other 2024,PL świętokrzyskie,,centralised water heating,,,other,,2024,2024,TRUE,inf,
PL świętokrzyskie connection HMV-vRES HMV vRES HMV 2020,PL świętokrzyskie,,connection HMV-vRES,,HMV vRES,HMV,,2020,2020,TRUE,inf,
PL świętokrzyskie connection HMV-vRES HMV vRES HMV 2023,PL świętokrzyskie,,connection HMV-vRES,,HMV vRES,HMV,,2023,2023,TRUE,inf,
PL świętokrzyskie connection HMV-vRES HMV vRES HMV 2024,PL świętokrzyskie,,connection HMV-vRES,,HMV vRES,HMV,,2024,2024,TRUE,inf,
PL świętokrzyskie connection vRES-HMV HMV HMV vRES 2020,PL świętokrzyskie,,connection vRES-HMV,,HMV,HMV vRES,,2020,2020,TRUE,inf,
PL świętokrzyskie connection vRES-HMV HMV HMV vRES 2023,PL świętokrzyskie,,connection vRES-HMV,,HMV,HMV vRES,,2023,2023,TRUE,inf,
PL świętokrzyskie connection vRES-HMV HMV HMV vRES 2024,PL świętokrzyskie,,connection vRES-HMV,,HMV,HMV vRES,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating biomass 2020,PL świętokrzyskie,,decentralised space heating,,,biomass,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating biomass 2023,PL świętokrzyskie,,decentralised space heating,,,biomass,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating biomass 2024,PL świętokrzyskie,,decentralised space heating,,,biomass,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating hard coal 2020,PL świętokrzyskie,,decentralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating hard coal 2023,PL świętokrzyskie,,decentralised space heating,,,hard coal,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating hard coal 2024,PL świętokrzyskie,,decentralised space heating,,,hard coal,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating heat pump 2020,PL świętokrzyskie,,decentralised space heating,,,heat pump,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating heat pump 2023,PL świętokrzyskie,,decentralised space heating,,,heat pump,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating heat pump 2024,PL świętokrzyskie,,decentralised space heating,,,heat pump,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating natural gas 2020,PL świętokrzyskie,,decentralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating natural gas 2023,PL świętokrzyskie,,decentralised space heating,,,natural gas,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating natural gas 2024,PL świętokrzyskie,,decentralised space heating,,,natural gas,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating other 2020,PL świętokrzyskie,,decentralised space heating,,,other,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating other 2023,PL świętokrzyskie,,decentralised space heating,,,other,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating other 2024,PL świętokrzyskie,,decentralised space heating,,,other,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating other RES 2020,PL świętokrzyskie,,decentralised space heating,,,other RES,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating other RES 2023,PL świętokrzyskie,,decentralised space heating,,,other RES,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating other RES 2024,PL świętokrzyskie,,decentralised space heating,,,other RES,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised space heating resistive heater 2020,PL świętokrzyskie,,decentralised space heating,,,resistive heater,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised space heating resistive heater 2023,PL świętokrzyskie,,decentralised space heating,,,resistive heater,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised space heating resistive heater 2024,PL świętokrzyskie,,decentralised space heating,,,resistive heater,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating biomass 2020,PL świętokrzyskie,,decentralised water heating,,,biomass,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating biomass 2023,PL świętokrzyskie,,decentralised water heating,,,biomass,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating biomass 2024,PL świętokrzyskie,,decentralised water heating,,,biomass,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating hard coal 2020,PL świętokrzyskie,,decentralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating hard coal 2023,PL świętokrzyskie,,decentralised water heating,,,hard coal,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating hard coal 2024,PL świętokrzyskie,,decentralised water heating,,,hard coal,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating heat pump 2020,PL świętokrzyskie,,decentralised water heating,,,heat pump,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating heat pump 2023,PL świętokrzyskie,,decentralised water heating,,,heat pump,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating heat pump 2024,PL świętokrzyskie,,decentralised water heating,,,heat pump,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating natural gas 2020,PL świętokrzyskie,,decentralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating natural gas 2023,PL świętokrzyskie,,decentralised water heating,,,natural gas,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating natural gas 2024,PL świętokrzyskie,,decentralised water heating,,,natural gas,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating other 2020,PL świętokrzyskie,,decentralised water heating,,,other,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating other 2023,PL świętokrzyskie,,decentralised water heating,,,other,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating other 2024,PL świętokrzyskie,,decentralised water heating,,,other,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating other RES 2020,PL świętokrzyskie,,decentralised water heating,,,other RES,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating other RES 2023,PL świętokrzyskie,,decentralised water heating,,,other RES,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating other RES 2024,PL świętokrzyskie,,decentralised water heating,,,other RES,,2024,2024,TRUE,inf,
PL świętokrzyskie decentralised water heating resistive heater 2020,PL świętokrzyskie,,decentralised water heating,,,resistive heater,,2020,2020,TRUE,inf,
PL świętokrzyskie decentralised water heating resistive heater 2023,PL świętokrzyskie,,decentralised water heating,,,resistive heater,,2023,2023,TRUE,inf,
PL świętokrzyskie decentralised water heating resistive heater 2024,PL świętokrzyskie,,decentralised water heating,,,resistive heater,,2024,2024,TRUE,inf,
PL świętokrzyskie direct line vRES HMV vRES 2020,PL świętokrzyskie,,direct line vRES,,HMV vRES,HMV vRES,,2020,2020,TRUE,inf,
PL świętokrzyskie direct line vRES HMV vRES 2023,PL świętokrzyskie,,direct line vRES,,HMV vRES,HMV vRES,,2023,2023,TRUE,inf,
PL świętokrzyskie direct line vRES HMV vRES 2024,PL świętokrzyskie,,direct line vRES,,HMV vRES,HMV vRES,,2024,2024,TRUE,inf,
PL świętokrzyskie distribution HMV HMV 2020,PL świętokrzyskie,,distribution HMV,,HMV,HMV,,2020,2020,TRUE,inf,
PL świętokrzyskie distribution HMV HMV 2023,PL świętokrzyskie,,distribution HMV,,HMV,HMV,,2023,2023,TRUE,inf,
PL świętokrzyskie distribution HMV HMV 2024,PL świętokrzyskie,,distribution HMV,,HMV,HMV,,2024,2024,TRUE,inf,
PL świętokrzyskie distribution LV LV 2020,PL świętokrzyskie,,distribution LV,,LV,LV,,2020,2020,TRUE,inf,
PL świętokrzyskie distribution LV LV 2023,PL świętokrzyskie,,distribution LV,,LV,LV,,2023,2023,TRUE,inf,
PL świętokrzyskie distribution LV LV 2024,PL świętokrzyskie,,distribution LV,,LV,LV,,2024,2024,TRUE,inf,
PL świętokrzyskie district heating biomass and biogas 2020,PL świętokrzyskie,,district heating,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,34.3,
PL świętokrzyskie district heating biomass and biogas 2023,PL świętokrzyskie,,district heating,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,39.4,
PL świętokrzyskie district heating biomass and biogas 2024,PL świętokrzyskie,,district heating,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,39.4,
PL świętokrzyskie district heating hard coal 2020,PL świętokrzyskie,,district heating,,hard coal,hard coal,,2020,2020,TRUE,805.7,
PL świętokrzyskie district heating hard coal 2023,PL świętokrzyskie,,district heating,,hard coal,hard coal,,2023,2023,TRUE,686.0,
PL świętokrzyskie district heating hard coal 2024,PL świętokrzyskie,,district heating,,hard coal,hard coal,,2024,2024,TRUE,686.0,
PL świętokrzyskie district heating natural gas 2020,PL świętokrzyskie,,district heating,,natural gas,natural gas,,2020,2020,TRUE,43.6,
PL świętokrzyskie district heating natural gas 2023,PL świętokrzyskie,,district heating,,natural gas,natural gas,,2023,2023,TRUE,57.4,
PL świętokrzyskie district heating natural gas 2024,PL świętokrzyskie,,district heating,,natural gas,natural gas,,2024,2024,TRUE,57.4,
PL świętokrzyskie electricity HMV final use HMV 2020,PL świętokrzyskie,,electricity HMV final use,,,HMV,,2020,2020,TRUE,inf,
PL świętokrzyskie electricity HMV final use HMV 2023,PL świętokrzyskie,,electricity HMV final use,,,HMV,,2023,2023,TRUE,inf,
PL świętokrzyskie electricity HMV final use HMV 2024,PL świętokrzyskie,,electricity HMV final use,,,HMV,,2024,2024,TRUE,inf,
PL świętokrzyskie electricity LV final use LV 2020,PL świętokrzyskie,,electricity LV final use,,,LV,,2020,2020,TRUE,inf,
PL świętokrzyskie electricity LV final use LV 2023,PL świętokrzyskie,,electricity LV final use,,,LV,,2023,2023,TRUE,inf,
PL świętokrzyskie electricity LV final use LV 2024,PL świętokrzyskie,,electricity LV final use,,,LV,,2024,2024,TRUE,inf,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2020,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2020,2020,TRUE,24.5,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2023,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2023,2023,TRUE,26.6,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2024,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2024,2024,TRUE,27.9,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2025,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2025,2025,TRUE,28.9,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2030,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2030,2030,TRUE,21.9,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2035,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2035,2035,TRUE,16.8,
PL świętokrzyskie hard coal CHP industrial HMV hard coal 2040,PL świętokrzyskie,,hard coal CHP,industrial,HMV,,hard coal,2040,2040,TRUE,11.9,
